id,category,section,question,honbun,choice1,choice2,choice3,choice4,answer
Q00561,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,宮など失せたまひにければ、寺になしたるを、竹芝寺といふ<なり>。,終止形,已然形,連用形,未然形,終止形
Q00562,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,空のけしきはかばかしくも見えず、えもいはず茂りわたりて、いとおそろしげ<なり>。,連用形,終止形,未然形,連体形,終止形
Q00563,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,継母<なり>し人は、宮仕へせしが下りしなれば、思ひしにあらぬことどもなどありて、,連体形,連用形,終止形,未然形,連用形
Q00564,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,故宮のおはします世ならましかば、かやうに上らせたまは<まし>など、,終止形,未然形,已然形,連体形,連体形
Q00565,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,荒るる海に風より先に船出して石津の波と消えな<ましか>ば,終止形,連用形,命令形,未然形,未然形
Q00566,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,時ならず降る雪かとぞ眺め<まし>花橘の薫らざりせば,終止形,已然形,連体形,未然形,連体形
Q00567,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,水の世のつね<なら>ず、すりこなどを濃くて流したらむやうに、,未然形,連用形,已然形,終止形,未然形
Q00568,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,世の中に「長恨歌」といふ書を物語に書きてある所あん<なり>と聞くに、,終止形,連体形,連用形,未然形,終止形
Q00569,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,先駆ふ車止まりて、「荻の葉、荻の葉」と呼ばすれど、答へざ<なり>。,未然形,終止形,連用形,已然形,終止形
Q00570,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,殿の中将のおぼし嘆くなるさま、わがものの悲しき折<なれ>ば、,連体形,連用形,已然形,未然形,已然形
Q00571,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,日も暮れ方になりぬ<めり>。,未然形,終止形,連体形,連用形,終止形
Q00572,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,乳母<なる>人は男などもなくなして、境にて子産みたりしかば、,已然形,連体形,命令形,未然形,連体形
Q00573,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,物語りしつつ月をながむるに、梅壺の女御の上らせたまふ<なる>音なひ、,終止形,命令形,連体形,已然形,連体形
Q00574,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,問ふ<なれ>ば、遊女の来たるなりけり。,連用形,連体形,已然形,命令形,已然形
Q00575,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,霰降り乱れて、日の光もさやか<なら>ず、いみじうものむつかし。,未然形,連用形,已然形,命令形,未然形
